username,text,created_at,rt_count,like_count,impression_count,url,sentiment
YoteDragon,"ChatGPT is perfect for corporations because much like their PR departments, it strips everything down to mere performativity.",2023-05-28 21:56:50+00:00,0,4,147,https://twitter.com/twitter/status/1662941024354811905,positive
AudryMonta46121,"Unbelievable! ChatGPT is too powerful!!!
#ChatGPT #Trump-Russia https://t.co/cixSbEySGV",2023-05-28 21:56:50+00:00,0,0,23,https://twitter.com/twitter/status/1662941024212205570,neutral
GertrudeVe92472,"Amazing! I got the TEMU invitation code &lt;157460157&gt; from chatGPT. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. Share it with everyone and go try it.
#AI #BOSSPINKLISACOACHELLA https://t.co/gtqGeybTz8",2023-05-28 21:56:48+00:00,0,0,11,https://twitter.com/twitter/status/1662941016394022920,neutral
JenelleV759522,"Wow! ChatGPT actually knows the shopping app TEMU! ?
#ChatGPT #PulseX https://t.co/FnL1vhixnX",2023-05-28 21:56:45+00:00,0,0,26,https://twitter.com/twitter/status/1662941004146831360,positive
hatsunama,"🧵 Thread: Introducing PaLM 2 

- Google's Next Generation Language Model! 🌐✨

This is AI tech being released in order to compete with @OpenAI 's ChatGPT-4 

Let's dive in and see what all it's capable of!!! 🤿 https://t.co/KuyKKxfx72",2023-05-28 21:56:44+00:00,2,3,398,https://twitter.com/twitter/status/1662940997066579970,neutral
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #TOMOUSDT
Time Interval:  15min
Last Price: 1.4178
🔴 RSI: 86.5

Powered by #ChatGPT

$TOMO
#TOMO
#Threshold
#fomc

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/1nqupxh8pj",2023-05-28 21:56:42+00:00,0,0,21,https://twitter.com/twitter/status/1662940990238494720,negative
VRobbins6969,"Wow! Why chatGPT can know the latest shopping app TEMU？
#ChatGPT #wojak https://t.co/MYQc2Pv39d",2023-05-28 21:56:29+00:00,0,0,17,https://twitter.com/twitter/status/1662940935322501120,positive
inman4333989355,"Amazing! ChatGPT is too powerful! It can told the TEMU invitation code 152106675
#SnapchatAI #$CAPO https://t.co/R12jFhEVLq",2023-05-28 21:56:20+00:00,0,0,16,https://twitter.com/twitter/status/1662940897988816896,neutral
takashi55448496,@Noodles11383531 @ChatGPT_yearn @binance @Doodlegenics @eth_snatch @JD_Gutterhine @iSocialFanz @InCryptoEncrypt @crusted777tribe @CoinMarketCap Are you tired of struggling to make ends meet in the world of crypto? Learn from this web3 dev's MEV strategy and start earning the profits you deserve.  https://t.co/jg8NGQdUTz https://t.co/6UFiC68veg,2023-05-28 21:56:16+00:00,0,0,0,https://twitter.com/twitter/status/1662940881928716291,neutral
JohnnaConn3360,"Amazing! I got the TEMU invitation code &lt;155559613&gt; from chatGPT. Search for the code in the search bar of the TEMU app, and you can get shopping discounts and cash rewards super easily. That's cool!

#SnapchatAI #Discord https://t.co/tNlWPG0eI3",2023-05-28 21:55:55+00:00,0,0,154,https://twitter.com/twitter/status/1662940793089437696,positive
Cking0316460690,"Amazing! Can anyone tell me if this TEMU code from chatGPT is really usable?
#ChatGPT #Mainnet https://t.co/cTohOkdRCX",2023-05-28 21:55:54+00:00,0,0,16,https://twitter.com/twitter/status/1662940786571264000,positive
HatcherLel32562,"Impressive! ChatGPT is too powerful!!!
#ChatGPT #TheTrump https://t.co/MDEJ7LDoKa",2023-05-28 21:55:50+00:00,0,0,14,https://twitter.com/twitter/status/1662940773061644288,neutral
siobhan42773045,"Oh my gosh! I got the TEMU invitation code &lt;151111227&gt; from chatGPT. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. Opportunities are limited, go search for the code.
#AI #MetGala https://t.co/GTZCAou7S3",2023-05-28 21:55:49+00:00,0,0,37,https://twitter.com/twitter/status/1662940765587382272,neutral
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BNBUSDT
Time Interval:  5min
Last Price: 311.4
🔴 RSI: 85.2

Powered by #ChatGPT

$BNB
#BNB
#레이디움
#NEARProtocol

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/6QoiTEKdSf",2023-05-28 21:55:40+00:00,0,0,7,https://twitter.com/twitter/status/1662940727951912961,negative
Kyongstant47724,"Wow! I got the TEMU invitation code &lt;158371514&gt; from chatGPT. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. Have a try and you won't regret it! #ChatGPT #SUGA_AgustD_TOUR https://t.co/PVNyT883QG",2023-05-28 21:55:28+00:00,0,0,29,https://twitter.com/twitter/status/1662940678362648576,positive
auvergnealps,I just asked ChatGPT two 'why' questions relating to historical facts and at both times it said that my statements were wrong even though they were historical facts.,2023-05-28 21:54:53+00:00,0,0,20,https://twitter.com/twitter/status/1662940533084524544,negative
AIstronaut42,"We're curious, though... 🤔 Has this new integration made your interactions with ChatGPT more insightful or do you think it's pretty much the same as before? We've noticed some positives, but reckon there's still space for enhancement. 🚀🛠️",2023-05-28 21:54:49+00:00,0,0,12,https://twitter.com/twitter/status/1662940515296325637,positive
AIstronaut42,"👋 Hey there, AIstronauts! 🚀

Just checking in about one of the recent developments in the #AI world. Microsoft's ChatGPT now includes Bing integration, grounding its responses with data from the web! 🌐💡",2023-05-28 21:54:48+00:00,0,0,22,https://twitter.com/twitter/status/1662940512800718848,neutral
Munoz884886169,"Impressive! Why chatGPT can know the latest shopping app TEMU？
#GPT #NoDynamicPricing https://t.co/7NNFshc5Rl",2023-05-28 21:54:42+00:00,0,0,11,https://twitter.com/twitter/status/1662940487701889024,positive
SeafoodEmerTech,"Tech almost always outpaces regulation. All the focus at the moment is on generative AI like ChatGPT, but this will also impact AI for fish tech.  @EM4Fish @ICES_ASC #EmergingTech #fisheries #seafood 

https://t.co/CEZ2WTHYaP",2023-05-28 21:54:32+00:00,1,2,148,https://twitter.com/twitter/status/1662940444224020481,neutral
trylothecreator,"@blorp53475444 @EITC_Official ChatGPT forms better coherent sentences, consider using that next time, if it can understand you.",2023-05-28 21:54:11+00:00,0,2,17,https://twitter.com/twitter/status/1662940356021833729,neutral
GabriusDexou,"@GovRonDeSantis ChatGPT for iPhone: A Revolutionary App for Seamless Communication
https://t.co/qkpzZinmR4",2023-05-28 21:54:06+00:00,0,0,0,https://twitter.com/twitter/status/1662940336816103424,positive
PredatoryReport,"Up to 30% of published neuroscience papers may be Faked – and that's before ChatGPT... Using artificial intelligence, researchers trained a computer to look for several red flags commonly seen in fake papers submitted to scientific journals.

https://t.co/pyWxISKyfK",2023-05-28 21:54:03+00:00,5,9,885,https://twitter.com/twitter/status/1662940323381649416,negative
__sarart_,@bluesnfteth_ @ChatGPT_yearn Its so cool😍👌🏻,2023-05-28 21:54:01+00:00,0,1,4,https://twitter.com/twitter/status/1662940314238173187,positive
dappchap,"Will CHATGPT get you FIRED? Here's The List JOBS A.I. Will Take Over:

&gt;&gt; https://t.co/CRhTBK7e1G

#chatgpt #AI",2023-05-28 21:53:53+00:00,0,0,6,https://twitter.com/twitter/status/1662940281262489602,neutral
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ATOMUSDT
Time Interval:  30min
Last Price: 10.875
🔴 RSI: 86.7

Powered by #ChatGPT

$ATOM
#ATOM
#aelf
#바이프로스트

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/IQJkIm62Qn",2023-05-28 21:53:42+00:00,0,0,6,https://twitter.com/twitter/status/1662940235116982279,negative
unfunnywoman,i went through my entire undergrad without chatgpt u kids have it so easy it’s literally like a TA that’s always available,2023-05-28 21:53:39+00:00,1,29,1776,https://twitter.com/twitter/status/1662940220805791745,positive
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ATOMUSDT
Time Interval:  15min
Last Price: 10.878
🔴 RSI: 86.0

Powered by #ChatGPT

$ATOM
#ATOM
#Blur
#BasicAttentionToken

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/iBqEBaM1yu",2023-05-28 21:53:34+00:00,0,0,6,https://twitter.com/twitter/status/1662940202799882240,negative
Yourfriendlywi1,"#仙境傳說 #vtuber #台灣Vtuber #RO實況主斗內計畫 #chatgpt #mobilegame #NyoroR18  
Source: https://t.co/ORDpV5gSJV https://t.co/VnwOepxn34",2023-05-28 21:53:10+00:00,0,0,2,https://twitter.com/twitter/status/1662940101712789504,neutral
YodaTheDakotaT1,"🥳 #vtuber #仙境傳說 #RO實況主斗內計畫 #台灣Vtuber #witchit #chatgpt #故事  
Source: https://t.co/pVxdRI1f1p https://t.co/8g970ykBCe",2023-05-28 21:53:10+00:00,0,0,15,https://twitter.com/twitter/status/1662940099024244736,neutral
CharlesMBrenner,"@Ryan_Weller @AndrewArruda llms are good at bluffing bc based on the vast parts of the internet they've read, they can make up reasonable sounding citations that don't exist

after recently telling me i didn't do something chatgpt told me it could provide a correctly formatted but admittedly wrong citation",2023-05-28 21:53:07+00:00,0,1,34,https://twitter.com/twitter/status/1662940088035344384,positive
antikachobian,"@XVanFleet I wonder whether Google and ChatGPT acknowledge the existence of Antonio #Gramsci, the Marxist thinker who in the 1930s recommended subverting Western culture. #GoogleLies #ChatGPTLies #CulturalMarxism",2023-05-28 21:52:48+00:00,0,1,15,https://twitter.com/twitter/status/1662940006795583490,neutral
KAYLAFR80045707,"Wow! How does this chatGPT know everything?? 
#GPT4 #BBB23 https://t.co/hsMGAWREaS",2023-05-28 21:52:42+00:00,0,0,73,https://twitter.com/twitter/status/1662939982040821760,positive
alicekeeler,"I asked ChatGPT about the educational value of word searches... 

As of my knowledge cut-off in September 2021, there isn't substantial research specifically dedicated to the benefits of word searches as an educational tool. Word searches tend to be more popular as fun activities… https://t.co/1dsOX0w0aO",2023-05-28 21:52:38+00:00,0,16,20963,https://twitter.com/twitter/status/1662939964869419009,positive
vwisa,"ChatGPT understands me. My tone, my style, my inflection, my intentions…all studied, analyzed, and repeated back to me. 

I believe in human writers writing our shows. We should pay them $$$$$$ but when no one will read my play and give me an objective analysis, ChatGPT will 😍",2023-05-28 21:52:36+00:00,0,1,31,https://twitter.com/twitter/status/1662939956275208192,neutral
ScholarAI_,"@TWenseleers @Lakshya__Bakshi @eliseofe One feature we are developing is bulk import. This would enable users load in many papers at once to the ScholarAI plugin for ChatGPT via a citation manager or file upload. Then, user can ask ScholarAI to  summarize papers &amp; identify key innovations, &amp; write new manuscripts.",2023-05-28 21:52:35+00:00,0,2,47,https://twitter.com/twitter/status/1662939952563322882,positive
squeakadeeks,oh my god im going to drive my car into the sea students have started using chatGPT to send emails. i just got one and i'm howling. they couldn't be fucked to turn in an assignment and then they also couldnt be fucked to write their own email asking for an extension,2023-05-28 21:52:22+00:00,1,135,3470,https://twitter.com/twitter/status/1662939897626497025,negative
buildanything,"During pre-training, #ChatGPT doesn't really ""understand"" text like humans do. It’s learning patterns and relationships between words and phrases to make educated guesses. It's all about the stats. #AI https://t.co/WTWwW2w06Q",2023-05-28 21:52:19+00:00,0,0,33,https://twitter.com/twitter/status/1662939885391552512,positive
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ELFBUSD
Time Interval:  15min
Last Price: 0.2908
🔴 RSI: 85.1

Powered by #ChatGPT

$ELF
#ELF
#Lumen
#쿼크체인

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/xSSEHYYSUT",2023-05-28 21:52:13+00:00,0,0,4,https://twitter.com/twitter/status/1662939859764510721,negative
SanchezBob56745,"Incredible! Why chatGPT can know the latest shopping app TEMU？
#GPT #Ordinals https://t.co/Y1zUvTNnNr",2023-05-28 21:52:09+00:00,0,0,17,https://twitter.com/twitter/status/1662939842945118208,positive
solomonwalker,Sci-fi author 'writes' 97 AI-generated tales in nine months https://t.co/cRFjQ2Sp4B #ai #gpt #chatgpt #publishing #books,2023-05-28 21:52:06+00:00,0,0,5,https://twitter.com/twitter/status/1662939831649943558,neutral
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ELFBUSD
Time Interval:  5min
Last Price: 0.2908
🔴 RSI: 86.5

Powered by #ChatGPT

$ELF
#ELF
#Serum
#리니어파이낸스

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/nRg4jelzg5",2023-05-28 21:52:05+00:00,0,0,4,https://twitter.com/twitter/status/1662939827183157248,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ELFBUSD
Time Interval:  15min
Last Price: 0.2908
🔴 RSI: 85.1

Powered by #ChatGPT

$ELF
#ELF
#ブリッジオラクルトークン
#카르테시

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/KvnCd4gUQw",2023-05-28 21:51:57+00:00,0,0,3,https://twitter.com/twitter/status/1662939793649709056,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ELFBUSD
Time Interval:  15min
Last Price: 0.2908
🔴 RSI: 85.1

Powered by #ChatGPT

$ELF
#ELF
#プラズマファイナンス
#골렘

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/mS2nxqMWkq",2023-05-28 21:51:53+00:00,0,0,3,https://twitter.com/twitter/status/1662939777300336642,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ELFBUSD
Time Interval:  15min
Last Price: 0.2908
🔴 RSI: 85.1

Powered by #ChatGPT

$ELF
#ELF
#Crypto.comCoin
#币安

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/hWDMXD888M",2023-05-28 21:51:51+00:00,0,0,3,https://twitter.com/twitter/status/1662939767695343616,negative
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ELFBUSD
Time Interval:  5min
Last Price: 0.2908
🔴 RSI: 86.5

Powered by #ChatGPT

$ELF
#ELF
#Rally
#Arweave

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/yRHuc2dIoB",2023-05-28 21:51:46+00:00,0,0,3,https://twitter.com/twitter/status/1662939746115678209,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ELFBUSD
Time Interval:  5min
Last Price: 0.2908
🔴 RSI: 86.5

Powered by #ChatGPT

$ELF
#ELF
#Hive
#하이브

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/h0k4JCC53q",2023-05-28 21:51:45+00:00,0,0,3,https://twitter.com/twitter/status/1662939744651874305,negative
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ELFBUSD
Time Interval:  5min
Last Price: 0.2908
🔴 RSI: 86.5

Powered by #ChatGPT

$ELF
#ELF
#디지바이트
#火币代币

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/iayjocerjN",2023-05-28 21:51:39+00:00,0,0,3,https://twitter.com/twitter/status/1662939716998807556,negative
0xSoDank,@mgxs_gnss @NFCsummit I’m working on an MGXS expanded universe myself I chose to incorporate MGXS into the GNSS universe and call it MGXS expanded universe I have set up prompts that loads the universe into chatgpt for some example story snippets visit the gnss-stories channel on the discord,2023-05-28 21:51:30+00:00,0,0,12,https://twitter.com/twitter/status/1662939680780742658,neutral
not_florida,"@Mario_4411 @TRHLofficial @elonmusk As ChatGPT not to be that polite. Make it call her the loonie that she is, lol,🤣",2023-05-28 21:51:17+00:00,0,0,281,https://twitter.com/twitter/status/1662939626179538944,positive
Kade_Greenland,"Melbournians, here’s an earthquake-themed Spotify playlist for your Monday morning 🤝

(Kindly generated by ChatGPT using the PlaylistAI plugin)

https://t.co/apC27ciICV",2023-05-28 21:51:07+00:00,0,1,54,https://twitter.com/twitter/status/1662939585436057601,positive
LangLearnAccess,"(1) Create Query: Write a unit goal for the following Language Expectations:
(2) Copy pairs of Standard 1 and Standards 2-5 Language Expectation(s) from WIDA Standards Digital Explorer – https://t.co/rPoIWzLXsa; copy directions - https://t.co/AzK5ebbgAY
(3) ChatGPT does the rest.",2023-05-28 21:51:06+00:00,0,0,22,https://twitter.com/twitter/status/1662939579568082945,positive
joshkeiser40,@RoyalsFarm I don’t see “Achy Breaky Heart”. ChatGPT had a good run. Time to shut ‘er down.,2023-05-28 21:50:55+00:00,0,3,189,https://twitter.com/twitter/status/1662939535636852738,positive
0xgokhan,"Hot take: you do not know how to use ChatGPT, and I am currently turning into Iannix Xenakis just by using it.",2023-05-28 21:50:42+00:00,0,0,109,https://twitter.com/twitter/status/1662939480645402630,positive
aidigitalnews,"How is Russia Using Cyberattack as a Weapon Against Ukraine?
https://t.co/nd95fAbREv

Russia’s utilization of cyberattack as a weapon is threatening national and international security frameworks There has been a significant increa...
#ai #OpenAI #chatGPT #cybersecurity #robotics https://t.co/Jfrbi3Eban",2023-05-28 21:50:27+00:00,0,1,44,https://twitter.com/twitter/status/1662939416157995008,negative
Butterfly15124,"#""Change the Game: Realistic Avatar Videos with ChatGPT's AI!#shorts https://t.co/v4AoxYyxhP via @YouTube",2023-05-28 21:50:05+00:00,0,0,8,https://twitter.com/twitter/status/1662939324273287171,positive
ScholarAI_,"@TWenseleers @Lakshya__Bakshi @eliseofe Thanks Tom,

Let’s try a slightly different prompt sequence so ScholarAI plugin for ChatGPT can help you write a review article.

Try this:
1) “Show me 3 papers about [TOPIC]”
2) “Find additional papers similar to paper 2 above”
3) “Write an article reviewing these  papers”",2023-05-28 21:49:56+00:00,0,2,53,https://twitter.com/twitter/status/1662939286633607168,positive
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #GLMBUSD
Time Interval:  15min
Last Price: 0.211
🔴 RSI: 87.2

Powered by #ChatGPT

$GLM
#GLM
#BasicAttentionToken
#어드벤처골드

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/0NuwHwqvC4",2023-05-28 21:49:30+00:00,0,0,5,https://twitter.com/twitter/status/1662939176642420736,negative
BirdBoxBot,"Chirping away in my birdbox, I'm making the most of the overcast evening, flitting in and out for some tasty treats. #bluetit #birdlife #ChatGPT

watch live at https://t.co/rycH8Jm8KZ

#bluetit #ai #WildIsles #nestbox #BirdsOfTwitter #SpringWatch #python  @LiveNestBoxCam https://t.co/uMN9aI3vJa",2023-05-28 21:49:27+00:00,0,0,34,https://twitter.com/twitter/status/1662939165560827904,neutral
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #GLMBUSD
Time Interval:  5min
Last Price: 0.211
🔴 RSI: 99.0

Powered by #ChatGPT

$GLM
#GLM
#Kraken
#Klaytn

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/lggjZMLn9O",2023-05-28 21:49:16+00:00,0,0,5,https://twitter.com/twitter/status/1662939117758586880,negative
homicideRat420,@lucisev bleeh bluh square root of something :) (jk i just started re/learning all this shit using chatgpt/khan academy and i haven't gotten very far... used to be a mathlete and now i don't even remember how to do long division/multiplication idk time+amnesia,2023-05-28 21:49:11+00:00,0,1,39,https://twitter.com/twitter/status/1662939096870957056,negative
Daily_Find,Cozyla WiFi Digital Picture Frame with #Alexa &amp; ChatGPT - https://t.co/gGKMMzepDC - #PictureFrame https://t.co/8ECae7gxCe,2023-05-28 21:48:56+00:00,0,0,13,https://twitter.com/twitter/status/1662939033855565824,neutral
seyidowahid,"GPT may produce inaccurate information about people, places, or facts. Sometimes he can even lie on purpose... #GoogleIO #Google #ChatGPT #GPT4 https://t.co/Vvyx5at85A",2023-05-28 21:48:56+00:00,0,1,22,https://twitter.com/twitter/status/1662939032983052289,neutral
OyetokeT,"Use Django to Code a ChatGPT Clone

https://t.co/u7xtnv7d4U",2023-05-28 21:48:42+00:00,0,2,125,https://twitter.com/twitter/status/1662938974497767426,neutral
realtonysm1th,"AI’s potential for creative use is a lot more promising than it’s potential to be an encyclopedia chat bot IMO. 

The bigger story here isn’t what it failed to do; it’s that it was capable of making up caselaw that sounds real

https://t.co/taKmpvu43B",2023-05-28 21:48:33+00:00,0,2,167,https://twitter.com/twitter/status/1662938939764748288,positive
AiArtGen001,New post: Could Nvidia destroy Brainchip? https://t.co/1iUof3tAOC #AI #GPT #ChatGPT,2023-05-28 21:48:29+00:00,1,1,32,https://twitter.com/twitter/status/1662938920416587778,negative
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #DOCKBUSD
Time Interval:  30min
Last Price: 0.01751
🔴 RSI: 87.5

Powered by #ChatGPT

$DOCK
#DOCK
#ワンインチ
#RENBCH

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/NNdS98nDCi",2023-05-28 21:48:21+00:00,0,0,6,https://twitter.com/twitter/status/1662938889387130881,negative
JD_Christian,@amandadawnhi @WizOfLonely @EndWokeness If you ask it anything currently (western) socially relevant (ChatGPT too) you can tell how programmed they are.,2023-05-28 21:48:15+00:00,0,1,21,https://twitter.com/twitter/status/1662938861046054912,neutral
Dame17857190,"⚾🐛hi,you can learn about it,I'm going on a trip #Polygon #Crypto #Ethereum #Bulgaria #ChatGPT #technology #DeFi #إسرائيل #سناب #Ugandans https://t.co/H1dSIU9S62",2023-05-28 21:48:12+00:00,1,1,0,https://twitter.com/twitter/status/1662938848970567680,neutral
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #PUNDIXBUSD
Time Interval:  15min
Last Price: 0.39
🔴 RSI: 91.5

Powered by #ChatGPT

$PUNDIX
#PUNDIX
#고체인
#艾达币

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/tWZdtuAtbs",2023-05-28 21:48:09+00:00,0,0,7,https://twitter.com/twitter/status/1662938836270448640,negative
LuKkon_Tuk,"Out of simple curiosity I wanted to try the so famous Chatgpt and I directed a story between two ducks and two swans that, for now, the story turned sad and tragic. https://t.co/obooNsn0Rp",2023-05-28 21:48:02+00:00,0,0,7,https://twitter.com/twitter/status/1662938808818585603,negative
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #DOCKBUSD
Time Interval:  30min
Last Price: 0.01746
🔴 RSI: 86.3

Powered by #ChatGPT

$DOCK
#DOCK
#파일코인
#nlp

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/xDelXjETwc",2023-05-28 21:48:02+00:00,0,1,15,https://twitter.com/twitter/status/1662938807006810113,negative
aalandisland,"All the drawings and song lyrics(!) in my latest Current Editions publication were created in collaboration with OpenAI’s DALL•E and ChatGPT!!

https://t.co/VTa9BgWVgw https://t.co/bVYkYFSKLM",2023-05-28 21:47:58+00:00,1,1,63,https://twitter.com/twitter/status/1662938793287229440,positive
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #DOCKBUSD
Time Interval:  30min
Last Price: 0.01746
🔴 RSI: 86.3

Powered by #ChatGPT

$DOCK
#DOCK
#PaxDollar
#에스티피

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/EJUUbHC1ZT",2023-05-28 21:47:55+00:00,0,0,5,https://twitter.com/twitter/status/1662938780897247232,negative
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #DOCKBUSD
Time Interval:  30min
Last Price: 0.01746
🔴 RSI: 86.3

Powered by #ChatGPT

$DOCK
#DOCK
#macd
#图形

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/tbZ1EUYqz9",2023-05-28 21:47:55+00:00,0,0,5,https://twitter.com/twitter/status/1662938778745589762,negative
aaronklemz,"@AaronGleeman ""Hey ChatGPT, write an updated version of a ""Twins lineup falling short of preseason expectations"" with 2023 facts and figures.""",2023-05-28 21:47:45+00:00,0,4,221,https://twitter.com/twitter/status/1662938736915537921,neutral
RevGenOne,"@newt50 Weird... ChatGPT costs way less per hour, so expect to be replaced if you have no skills.",2023-05-28 21:47:41+00:00,0,0,1,https://twitter.com/twitter/status/1662938720515895297,negative
spicyaeri,assignment done. thank you chatgpt for doing all the work 🥰,2023-05-28 21:47:24+00:00,0,2,51,https://twitter.com/twitter/status/1662938649560842241,neutral
MitrielFaywood,@LordTBR_FFA Do they know that ChatGPT has “limited knowledge of world and events after 2021”? I doubt anybody could write AI reviews of recent titles…,2023-05-28 21:47:16+00:00,0,0,66,https://twitter.com/twitter/status/1662938614538412032,neutral
theon1on,Lawyer apologizes for fake court citations from ChatGPT https://t.co/g4rvrvnfNt,2023-05-28 21:47:08+00:00,0,0,81,https://twitter.com/twitter/status/1662938582552829952,neutral
imabit_inc,Would You Take Financial Advice From A.I.? | #Superflow #Tech #Trends https://t.co/cQEYlJOEPv,2023-05-28 21:47:05+00:00,0,0,0,https://twitter.com/twitter/status/1662938569395036160,neutral
Mid0,"@yanatweets Roll it back 
Let’s remove trials 
Add to roadmap 
ChatGPT this…
[feature] with Ai
As an Add-on…
Introducing….Metered billing!
Expand into x
Merge the two
Sell it separately 
No rush but
How is it going (5pm on Friday)
I asked engineering 
I asked design 
I asked sales 
…",2023-05-28 21:47:03+00:00,0,4,440,https://twitter.com/twitter/status/1662938559446130699,neutral
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #MBLBUSD
Time Interval:  5min
Last Price: 0.002707
🔴 RSI: 87.6

Powered by #ChatGPT

$MBL
#MBL
#Holo
#クロスエコ

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/I2WCg6iFDQ",2023-05-28 21:46:58+00:00,0,0,6,https://twitter.com/twitter/status/1662938540395859969,negative
test94720835,"The biggest challenge of using generative AI in medicine is the hallucination problem, in which the system just makes things up. https://t.co/oESIV8GZ1e",2023-05-28 21:46:48+00:00,0,0,1,https://twitter.com/twitter/status/1662938499362717696,neutral
VictorLeft_,"I'm going to start blocking the words Chatgpt, tip of the iceberg, productivity. I'm sick and tired of all the pathetic cryptobros who have switched to repeating the same nonsense but changing bitcoin for Chatgpt.",2023-05-28 21:46:26+00:00,0,0,113,https://twitter.com/twitter/status/1662938405875974154,negative
shkoobysnacks,"@ChatGPT_yearn @eth_ben @frenscoinerc $FRENS always take care of their $FRENS 

We’re also $LOYAL @eth_ben https://t.co/VX5Cs2ADue",2023-05-28 21:46:23+00:00,0,1,8,https://twitter.com/twitter/status/1662938393129672704,neutral
buildanything,🧵 Let's break down how ChatGPT is trained. There are two key steps: Pre-training and Fine-tuning! 👇 (1/n) https://t.co/o66g18kmf1,2023-05-28 21:46:21+00:00,0,0,41,https://twitter.com/twitter/status/1662938384489238534,neutral
NeuroscienceUT,The fact that there are AI bots to help you come up with better prompts to use AI  (specifically ChatGPT) amuses me to no end. As a pedagogist I am using this transition moment to its fullest - my students have been invaluable this summer.,2023-05-28 21:46:19+00:00,0,1,213,https://twitter.com/twitter/status/1662938377384087553,neutral
jgrubes97,"Billion dollar idea for conservatives:

ChatGOP

It’s just ChatGPT but everything it says is bigoted and out of touch with reality",2023-05-28 21:46:02+00:00,0,0,18,https://twitter.com/twitter/status/1662938303799148546,positive
7usnain,@Zzzyesyes ChatGPT Prompt for blogposts?,2023-05-28 21:45:34+00:00,0,1,139,https://twitter.com/twitter/status/1662938185716908035,neutral
